"code","country","year","prev_sfi","prev_msfi","n_msfi","n_sfi","oecd_food_aid","oecd_tot_aid","cpi","food_exp_shr_merch","food_imp_shr_merch","food_prod","fdi_netin","gdp","gdp_grw","gdp_pc_grw","gdp_pc","infl","remmit_gdp","pop_growth","pop","log_gdp","log_gdp_pc","gov_score","e_pt_coup","subreg","reg","disast_affect","prec_z","net_dens","food_exp","food_imp","ad_sdg2_aid","ad_sdg2_proj","ad_tot_aid","ad_tot_proj","ad_exc2_aid","ad_exc2_proj","fight","oecd_dnr","social.infrastructure.and.services","health","production.sectors","agriculture..forestry..fishing","agriculture","forestry","fishing","industry..mining..construction","sector.allocable","food.security.policy.and.administrative.management","household.food.security.programmes","food.safety.and.quality","cntr.x","gdp_deflate_2015","gdp_deflate_2020","cntr.y","dod_totl_gd_zs_Central.government.debt..total....of.GDP.","prm_uner_zs_Children.out.of.school....of.primary.school.age.","xpd_chex_gd_zs_Current.health.expenditure....of.GDP.","clc_mdat_zs_Droughts..floods..extreme.temperatures....of.population..average.1990.2009.","exp_gnfs_zs_Exports.of.goods.and.services....of.GDP.","exp_gnfs_kd_zg_Exports.of.goods.and.services..annual...growth.","exp_gnfs_kd_Exports.of.goods.and.services..constant.2015.US..","exp_gnfs_kn_Exports.of.goods.and.services..constant.LCU.","hou_fema_zs_Female.headed.households....of.households.with.a.female.head.","klt_dinv_cd_Foreign.direct.investment..net..BoP..current.US..","gdp_mktp_kn_GDP..constant.LCU.","gdp_defl_zs_GDP.deflator..base.year.varies.by.country.","gdp_defl_zs_ad_GDP.deflator..linked.series..base.year.varies.by.country.","gdp_pcap_pp_kd_GDP.per.capita..PPP..constant.2021.international...","gdp_mktp_pp_kd_GDP..PPP..constant.2021.international...","pov_gini_Gini.index","hiv_incd_tl_p3_Incidence.of.HIV..all..per.1.000.uninfected.population.","mlr_incd_p3_Incidence.of.malaria..per.1.000.population.at.risk.","dst_frst_10_Income.share.held.by.lowest.10.","dst_04th_20_Income.share.held.by.fourth.20.","dst_10th_10_Income.share.held.by.highest.10.","dst_05th_20_Income.share.held.by.highest.20.","dst_frst_20_Income.share.held.by.lowest.20.","dst_03rd_20_Income.share.held.by.third.20.","dst_02nd_20_Income.share.held.by.second.20.","gdp_defl_kd_zg_Inflation..GDP.deflator..annual...","gdp_defl_kd_zg_ad_Inflation..GDP.deflator..linked.series..annual...","dyn_le00_ma_in_Life.expectancy.at.birth..male..years.","dyn_le00_in_Life.expectancy.at.birth..total..years.","dyn_le00_fe_in_Life.expectancy.at.birth..female..years.","dyn_imrt_in_Mortality.rate..infant..per.1.000.live.births.","dyn_mort_Mortality.rate..under.5..per.1.000.live.births.","oda_oatl_kd_Net.official.aid.received..constant.2021.US..","oda_alld_kd_Net.official.development.assistance.and.official.aid.received..constant.2021.US..","oda_odat_kd_Net.official.development.assistance.received..constant.2021.US..","pov_dday_Poverty.headcount.ratio.at..2.15.a.day..2017.PPP.....of.population.","pov_umic_Poverty.headcount.ratio.at..6.85.a.day..2017.PPP.....of.population.","pov_lmic_Poverty.headcount.ratio.at..3.65.a.day..2017.PPP.....of.population.","pov_nahc_Poverty.headcount.ratio.at.national.poverty.lines....of.population.","pov_sopo_Poverty.headcount.ratio.at.societal.poverty.line....of.population.","dst_50md_Proportion.of.people.living.below.50.percent.of.median.income....","gdp_totl_rt_zs_Total.natural.resources.rents....of.GDP.","Var.84","Data.from.database..World.Development.Indicators","Last.Updated..11.13.2024","ec_dwntrn","cntr","e_pt_coup_attempts","e_autoc","e_democ","e_p_polity","e_polcomp","e_polity2","e_regiongeo","e_regionpol","e_regionpol_6C","e_regionpol_7C","Number_of_Events.x","Area.x","Average.dietary.energy.supply.adequacy..percent...3.year.average.","Dietary.energy.supply.used.in.the.estimation.of.prevalence.of.undernourishment..kcal.cap.day.","Prevalence.of.undernourishment..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Number.of.severely.food.insecure.male.adults..million...3.year.average.","Number.of.severely.food.insecure.female.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.male.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.female.adults..million...3.year.average.","Value.of.food.imports.in.total.merchandise.exports..percent...3.year.average.","Percentage.of.children.under.5.years.affected.by.wasting..percent.","Number.of.children.under.5.years.affected.by.wasting..million.","Percentage.of.children.under.5.years.of.age.who.are.stunted..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.stunted..modeled.estimates...million.","Percentage.of.children.under.5.years.of.age.who.are.overweight..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.overweight..modeled.estimates...million.","Area.y","Prevalence.of.unaffordability..PUA...percent","Number.of.people.unable.to.afford.a.healthy.diet..NUA...million","country.x","bd_best","bd_high","bd_low","Number_of_Events.y","Category","Total.Four.wheeled.Vehicles.in.Use.Rate.by.Network","Entity","Annual.precipitation","country.y","na_prev","change_msfi","change_sfi","change_abs_msfi","change_abs_sfi","ad_sdg2_aid_gdp","ad_exc2_aid_gdp","ad_sdg2_aid_lag","ad_exc2_aid_lag","ad_sdg2_aid_gdp_lag","ad_exc2_aid_gdp_lag","food_imp_gdp","food_exp_gdp","food_imp_net","food_imp_net_gdp"
"KHM","Cambodia",2020,14,46.6,7.5,2.3,8901.437,704697.194,133.938838017668,4.45397222109676,8.28393956502619,110.34,14.0094821027703,23024448758.1861,-3.09600673131888,-4.21365375538406,1404.19865499773,2.9402951426397,10.0018458231888,1.16005769739725,16.39686,23.8598224777886,7.24722206674031,-0.94078824520111,0,"South-eastern Asia","Asia",1e-20,-0.870920415876235,0.37,1553553,1761636000,103.976251835463,244,1578930515,2519,1292.53479380164,2275,0,"DAC",383184.507,130407.507,56140.102,51195.661,49896.009,1003.604,296.048,3573.03,674873.829,NA,248.276,NA,"Cambodia",170.825832245094,193.139982762542,"Cambodia",NA,6.05874013900757,7.11156559,NA,62.3503696145816,-11.278267044722,14618134239.2054,61431328661400,NA,-3497632098.9228,54826427716000,193.139982762542,193.139982762542,4584.21111445242,75166667854.1203,NA,0.08,3.71563672576113,NA,NA,NA,NA,NA,NA,NA,-0.671856541203582,-0.671856541203582,67.999,70.416,72.724,21.9,25.5,NA,1436869995.11719,1436869995.11719,NA,NA,NA,NA,NA,NA,0.939357675669705,NA,NA,NA,0,"Cambodia",0,NA,NA,NA,NA,NA,13,7,6,6,NA,"Cambodia",122,2788,4.6,11.5,16.6,43,50.1,0.6,1,2.4,2.9,6,NA,NA,23.8,0.4,3.1,0.1,"Cambodia",NA,NA,NA,NA,NA,NA,NA,"Cambodia",NA,"Cambodia",1651.348,"Cambodia",0,-0.0566893424036281,-0.0294117647058824,-0.0563380281690141,-0.0454545454545453,0.451590624068666,5.61374913847652,105.771393512158,1079.98119755374,0.445164638361949,4.54536357405042,0.0765115386040966,6.74740583940213e-05,1760082447,7.64440645457026
"KIR","Kiribati",2020,8,41,NA,NA,NA,48998.398,103.10149708468,84.1211151751535,43.693895254424,94.37,1.17686109344576,225807678.072349,-0.641025641025635,-2.38679824665448,1785.56319296829,2.5532455441463,6.68962853212202,1.77265475198411,0.126463,19.2351942129651,7.48748915871753,0.459577804803849,0,"Micronesia","Oceania",1e-20,-0.899575850093373,0.440413563422855,3227,53393000,5.79309258555134,14,59286723,322,49.2063846377271,308,0,"DAC",29458.44,12062.68,6834.413,6304.902,731.52,0.671,5572.711,16.105,43378.306,NA,NA,NA,"Kiribati",96.958174904943,104.516129032258,"Kiribati",NA,2.64476990699768,16.99,NA,9.48954845679012,-37.0487892633674,21445651.87744,29433961,NA,-2512229.96596855,3.1e+08,104.516129032258,104.516129032258,2846.39238558394,359963320.258101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51612903225806,4.51612903225806,65.348,67.266,68.948,45.5,58.8,NA,62970001.2207031,62970001.2207031,NA,NA,NA,NA,NA,NA,0.0569939081063946,NA,NA,NA,0,"Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kiribati",140,3083,3.5,8,8,41,41,NA,NA,NA,NA,268,NA,NA,14.8,NA,1.9,NA,"Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kiribati",327.09885,"Kiribati",0,0,0,NA,NA,2.56549849633334,21.7912805524537,3.99456036649768,50.2251817279257,1.75767017498427,22.0998798007253,0.236453429997597,1.42909223793801e-05,53389773,23.6439139075217
"LAO","Lao People's Democratic Republic",2020,8.9,29.4,2.1,0.6,1117.411,315107.2,142.801303317534,28.0692653014178,19.130746903056,104.61,5.09807193491087,18584864138.19,0.503031829018681,-0.970941437736954,2539.12433769357,5.10407262959919,1.22309812418047,1.47745666003059,7.319399,23.6456133303751,7.83957455163347,-1.06697033643723,0,"South-eastern Asia","Asia",1e-20,-1.33863918707677,0.25,1719226,999027000,61.1253935131141,216,630870926,1730,493.856585372306,1514,0,"DAC",204648.56,48628.493,34258.97,27562.791,19541.719,6385.159,1635.913,4036.636,298719.33,NA,NA,146.778,"Lao PDR",115.214998820847,130.969645430961,"Lao PDR",NA,6.03144121170044,2.05965185,NA,NA,NA,NA,NA,NA,-967706086.202045,131103189930000,130.969645430961,130.969645430961,8025.23577521077,58739902707.842,NA,0.14,1.48980739631345,NA,NA,NA,NA,NA,NA,NA,5.03450412544517,5.03450412544517,66.519,68.497,70.594,34.8,43.3,NA,556219970.703125,556219970.703125,NA,NA,NA,NA,NA,NA,2.81746694955522,NA,NA,NA,1,"Lao PDR",0,NA,NA,NA,NA,NA,13,7,6,6,NA,"Lao People's Democratic Republic",116,2728,6.5,6.6,11.3,25.5,33.3,0.2,0.3,0.6,0.8,13,NA,NA,29.7,0.2,3.5,NA,"Lao People's Democratic Republic",58.7,4.3,NA,NA,NA,NA,NA,"Lao PDR",9.74,"Laos",1737.3104,"Lao People's Democratic Republic",0,0.120696162011232,NA,NA,NA,0.328898791288486,2.65730533029554,90.1748738403736,593.242036854104,0.487646729530488,3.20812801583744,0.0537548723827957,9.25067833273619e-05,997307774,5.36623655994684
"LBN","Lebanon",2020,6.8,21.1,1.2,0.4,55156.759,1188121.789,240.369131329817,19.6159128608609,19.7756866271019,99.76,5.06712986613403,36728167162.8739,-21.3998996914321,-19.7484284750453,6485.72603986915,84.8643330472041,20.7914353641318,-2.07933690590844,5.662923,24.3268097952572,8.77735904728711,-0.922813594341279,0,"Western Asia","Asia",1e-20,0.647142358888149,0.65,725845,2270371000,39.6475713564345,95,1707780736,2256,768.838208991519,2161,0,"DAC",571200.477,57173.337,22407.608,13958.877,12201.117,1258.514,499.246,8279.959,687011.128,NA,800.041,52.075,"Lebanon",117.437265765136,248.065092840466,"Lebanon",NA,NA,7.57650805,NA,16.3725868676481,-53.7436260462892,5170958969.71699,8.376953e+12,NA,-1577981265.7599,4.7146629e+13,248.065092840466,248.065092840466,12594.6232471923,71322381662.8598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.5420423400206,85.5420423400206,75.637,77.804,79.895,13.3,15.5,NA,1526469970.70313,1526469970.70313,NA,NA,NA,NA,NA,NA,0.00223718784227487,NA,NA,NA,0,"Lebanon",0,NA,NA,NA,NA,NA,10,3,3,3,1,"Lebanon",123,2896,7.1,7.5,6.1,21.9,20.2,0.2,0.1,0.4,0.4,60,NA,NA,7.9,NA,8.1,NA,"Lebanon",0.1,NA,NA,NA,NA,NA,NA,"Lebanon",310.8,"Lebanon",662.64075,"Lebanon",0,-0.435374149659864,-0.619047619047619,-0.333333333333333,-1,0.10794867922653,2.09332038155361,72.3702028123318,805.391334289009,0.154875825280784,1.72357742171129,0.0618155267572124,1.97626251476471e-05,2269645155,6.17957641320647
"LBR","Liberia",2020,37.3,80.6,4,1.9,320.039,326437.255,133.718934686562,NA,NA,100.6,23.23484230661,3115556299.79146,-2.98249127649473,-4.93320227308388,612.38424757045,3.3667222823848,10.5656754955366,2.03116860337744,5.087584,21.859673560654,6.41735994100079,-0.90245415121317,0,"Sub-Saharan Africa","Africa",1e-20,-0.676596822800178,0.196279955069441,1992031.70190781,1647516979.43195,35.5452382034182,76,709527822,1118,660.451595382683,1042,0,"DAC",172577.393,35201.786,11081.113,10846.577,6650.201,2452.662,1743.714,83.147,284370.266,NA,NA,NA,"Liberia",93.4815703249238,95.2989608415764,"Liberia",NA,30.9169864654541,16.96832657,NA,NA,NA,NA,NA,33.7,-737967946.557703,3332802700,95.2989608415764,95.2989608415764,1515.5891505589,7710687112.95704,NA,0.33,376.225925704617,NA,NA,NA,NA,NA,NA,NA,-1.38060064779776,-1.38060064779776,59.528,60.948,62.355,57.8,77.7,NA,693059997.558594,693059997.558594,NA,NA,NA,NA,NA,NA,17.4661654481066,NA,NA,NA,0,"Liberia",0,NA,NA,NA,NA,NA,6,4,4,4,NA,"Liberia",96,2108,36.5,35.9,38.7,79.3,81.9,0.5,0.6,1.1,1.2,64,NA,NA,28,0.2,4.8,NA,"Liberia",69.9,3.6,"Liberia",2,2,2,2,NA,NA,"Liberia",2193.7673,NA,0,-0.701360935325028,NA,NA,NA,1.14089539020038,21.1985126196208,31.9361088776493,576.34857105091,0.994481056830697,17.9473253375181,0.528803469076206,0.000639382347878338,1645524947.73004,52.8164086728328
"LBY","Libya",2020,18.6,37.4,2.5,1.2,2312.734,226942.573,252.830797888857,NA,NA,104.88,NA,26892811063.7348,-58.318230419936,-58.8497747099143,4041.63593005993,1.44703656998741,0,1.28344509210842,6.653942,24.0151248411361,8.30440482217503,-1.78073599338531,0,"Northern Africa","Africa",1e-20,-0.269725309509288,0.380615644568311,0,0,5.93966515669622,18,296457075,563,114.777929049206,545,0,"DAC",152305.303,35245.096,1003.507,1003.504,1003.504,NA,NA,NA,159755.696,NA,NA,NA,"Libya",92.023560753594,225.990551183147,"Libya",NA,NA,NA,NA,14.7275804455421,-66.3359320343469,10525774408.8971,25232090200,NA,350400000,40364249400,225.990551183147,225.990551183147,7256.08601509716,48281575491.4676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.132857250853,117.132857250853,69.867,72.472,75.348,9.5,11.1,NA,313100006.103516,313100006.103516,NA,NA,NA,NA,NA,NA,11.4789831280341,NA,NA,NA,0,"Libya",0,NA,NA,NA,NA,NA,5,3,3,3,NA,"Libya",133,3139,9.9,13.6,23.7,30.8,43.9,0.3,0.5,0.7,1,15,NA,NA,49.6,0.3,27.9,0.2,"Libya",NA,NA,"Libya",4,5,5,2,NA,NA,"Libya",21.929268,"Libya",0,-0.0476190476190475,-0.11377245508982,-0.0869565217391305,-0.0909090909090908,0.0220864421447779,0.426797811419517,4.65685337402193,120.316678226757,0.00721776123902045,0.1864815116055,0,0,0,0
"LCA","Saint Lucia",2020,NA,30.8551799351531,NA,NA,NA,4353.881,108.775287041709,41.6256432051622,27.6430449111677,88.66,6.61862493116599,1491476526.91092,-24.5044000000001,-24.7798683597695,8321.25357437874,-1.75580833517594,3.7644683300157,0.365547330085114,0.179237,21.1230324238877,9.02656819246311,0.550510060787201,0,"Latin America and the Caribbean","Americas",1e-20,0.349929952965922,1.01458761707419,29340,135170000,0.532201329111744,5,102579259,151,101.612211663829,146,0,"DAC",1937.797,282.714,463.017,454.333,8.684,2.569,443.08,8.684,3691.393,NA,NA,NA,"St. Lucia",96.4885088716453,96.899276740201,"St. Lucia",NA,4.93486022949219,6.79121685,NA,NA,NA,NA,NA,NA,-123341293.679738,4173540113.48276,96.899276740201,96.899276740201,16657.7297690262,2985681510.61095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.1666454733784,-5.1666454733784,70.042,73.416,77.055,16.2,17.5,NA,104360000.610352,104360000.610352,NA,NA,NA,NA,NA,NA,0.0193601689591786,NA,NA,NA,0,"St. Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,2.5,NA,6,NA,"Saint Lucia",12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Lucia",1,-0.22577888742293,NA,NA,NA,0.035682849814205,6.81286026500754,1.19835440303611,35.6219881836691,0.0606583362443066,1.80311478095399,0.090628311985545,1.96717812654871e-05,135140660,9.06086402042795
"LKA","Sri Lanka",2020,0.9,8.9,1.9,0.2,2311.984,412985.552,165.100045087827,26.6009303430618,15.6880756478408,108.5,0.514891499955331,92711881360.06,-4.62451581633715,-5.12926312074451,4229.74959441854,6.15394508391738,8.46981051531855,0.530626559530355,21.919,25.2527624713166,8.34989807275109,-0.138990565389395,0,"Southern Asia","Asia",12.8313584570699,-0.803355309079378,0.51,2929993,2366269000,40.0465134791386,94,1753708686,1481,1371.72434489676,1387,0,"DAC",162113.715,14393.803,20431.538,10743.951,10226.112,NA,517.839,4057.014,387327.335,NA,471.493,NA,"Sri Lanka",100,124.220490570082,"Sri Lanka",NA,2.68855142593384,4.02,NA,15.4576424491127,-29.5587819121263,14436814120.7507,1.961341e+12,NA,-419532884.718031,1.259555e+13,124.220490570082,124.220490570082,13886.6513411661,304381510747.019,NA,0.01,0,NA,NA,NA,NA,NA,NA,NA,3.10430759654419,3.10430759654419,72.597,76.393,80.111,6,7,NA,226210006.713867,226210006.713867,NA,NA,NA,NA,NA,NA,0.0850400982115445,NA,NA,NA,0,"Sri Lanka",0,NA,NA,NA,NA,NA,14,8,6,7,3,"Sri Lanka",121,2838,4,0.9,0.8,9.8,8,NA,NA,0.8,0.7,17,NA,NA,16.2,0.3,1.3,NA,"Sri Lanka",33.4,7.5,NA,NA,NA,NA,NA,"Sri Lanka",58.58,"Sri Lanka",1550.4661,"Sri Lanka",0,-0.171052631578947,-0.285714285714286,-0.1875,-1,0.0431945861648651,1.47955615264614,47.5373303784249,916.299868706314,0.0489030729948514,0.942625069767377,0.0255228236692798,3.16032093947155e-05,2363339007,2.54912204598851
"LSO","Lesotho",2020,29,52,1.2,0.6,1903.215,95801.982,163.616966833624,9.99265409068827,22.0511768944192,91.06,1.3637141365728,2128427544.13732,-7.4587170594629,-8.62458696450055,944.247169219343,4.97809676252309,21.9100444036205,1.26784087310275,2.2541,21.4786493018437,6.85038796367369,-0.456552010402083,0,"Sub-Saharan Africa","Africa",13.5489374487227,0.907790399830666,0.180119411925465,79084,386068000,12.6048905957304,26,211650709,560,157.464489328548,534,0,"DAC",88310.293,2858.174,367.393,290.802,290.802,NA,NA,13.51,89476.225,NA,NA,NA,"Lesotho",138.589278414495,172.47384008389,"Lesotho",2.99324359587455,20.0545063018799,10.27927017,NA,44.1643881452948,-16.4678843300996,864312806.404128,7100006300,NA,-28001666.9222279,19594921400,172.47384008389,172.47384008389,2501.18295290111,5637916494.13438,NA,4.35,NA,NA,NA,NA,NA,NA,NA,NA,5.72682148905849,5.72682148905849,51.962,54.693,57.537,59.2,76.6,NA,179899993.896484,179899993.896484,NA,NA,NA,NA,NA,NA,4.55548495060365,NA,NA,NA,0,"Lesotho",0,NA,NA,NA,NA,NA,9,4,4,4,1,"Lesotho",NA,NA,NA,29.4,28.5,53.1,51,0.2,0.2,0.4,0.4,26,NA,NA,32.3,0.1,7,NA,"Lesotho",75.9,1.7,NA,NA,NA,NA,NA,NA,NA,"Lesotho",1179.4968,"Lesotho",0,-0.0462776659959758,-0.0740740740740741,-0.0909090909090908,0,0.592216100118144,7.39816066383271,17.3987090339761,123.201815999684,0.756473416230786,5.35665597103322,0.181386489318563,3.71560686751279e-05,385988916,18.1349333249888
"MDA","Moldova",2020,4.5,27.2,0.8,0.1,NA,106941.433,172.455183700835,52.9839443378556,14.9461255315805,81.46,1.35047634241375,8403210632.93021,-8.27597831976949,-7.26326976771907,3188.91691602699,3.76597122245351,16.274922384411,-1.09803165876287,2.63513,22.8518796879749,8.06743661337088,-0.33470292147249,0,"Eastern Europe","Europe",1e-20,-1.06247157944394,0.41,1028629,758935000,32.4267282608213,40,783281708,1088,587.722701657102,1048,0,"DAC",68526.522,9655.436,4391.403,397.89,397.89,NA,NA,3734.129,97881.364,NA,NA,NA,"Moldova",100.000000136295,126.305317924946,"Moldova",33.9555752157792,0.796509981155396,7,NA,27.9143362637536,-14.8662964944982,2888705346.70914,54361029000,NA,-151930000,158135609000,126.305317924946,126.305317924946,13559.2600217483,35730412861.1096,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,5.57500940096507,5.57500940096507,65.692,70.166,74.852,12.5,14.5,NA,556340026.855469,556340026.855469,NA,NA,NA,26.8,NA,NA,0.245939852669041,NA,NA,NA,0,"Moldova",0,NA,NA,NA,NA,NA,4,1,1,1,NA,"Republic of Moldova",122,2966,NA,4.5,4.6,24.2,30.1,NA,NA,0.3,0.4,23,NA,NA,4.4,NA,2.9,NA,"Republic of Moldova",14.3,0.4,NA,NA,NA,NA,NA,"Moldova",65.96,"Moldova",481.91583,"Republic of Moldova",0,0.0109090909090909,-0.125,0.111111111111111,0,0.385884987028036,6.99402558533943,32.7692152922699,329.497180248992,0.357687596468613,3.59657847755206,0.0903148847686754,0.000122409046367235,757906371,9.01924757223082
"MDG","Madagascar",2020,9.9,59.6,16.4,2.7,17834.558,345427.904,192.059040165303,44.0144567780712,20.3096799097523,102.17,2.74657132352468,12245161113.1284,-7.13767162064489,-9.41452977174291,433.838239991494,4.20179312190557,3.79541630464955,2.48242289292055,28.225177,23.2283966847265,6.07267174570984,-0.803030240535735,0,"Sub-Saharan Africa","Africa",14.3959626124762,-0.619318990856953,0.186823448233739,860607,860039000,130.805150304076,293,1355309919,2080,853.999755226334,1787,0,"DAC",163404.677,52366.978,30063.5,29096.218,24394.468,2261.469,2440.281,693.185,296297.279,NA,506.548,NA,"Madagascar",176.785400504255,243.295911192439,"Madagascar",NA,3.27082586288452,3.72316122,NA,20.1420748833617,-36.6357270681283,3332307453.12359,6398387145800,NA,-239373734.585702,20319145168000,243.295911192439,243.295911192439,1591.15393085356,44910601332.5875,NA,0.3,142.104516903632,NA,NA,NA,NA,NA,NA,NA,4.31114513583488,4.31114513583488,62.891,65.182,67.612,45.4,66.3,NA,1373150024.41406,1373150024.41406,NA,NA,NA,NA,NA,NA,5.65950524677075,NA,NA,NA,0,"Madagascar",0,NA,NA,NA,NA,NA,8,4,4,4,2,"Madagascar",92,1982,36,8.8,11,56.6,62.6,0.7,0.9,4.7,5.2,22,NA,NA,40.4,1.6,1.5,0.1,"Madagascar",93.8,27.2,"Madagascar (Malagasy)",23,23,3,1,NA,NA,"Madagascar",1321.145,"Madagascar",0,-0.0275862068965517,-0.0421052631578948,-0.0512820512820512,-0.0800000000000001,1.06821910382083,6.97418145287395,95.4132996957951,495.074175810219,0.723575711764983,3.75444146969511,0.0702350089193948,7.02813945891915e-05,859178393,7.01647275248056
"MDV","Maldives",2020,2.2,13.4,NA,NA,NA,54462.689,134.692567714574,97.747452167874,21.5413892679553,107.4,11.8706880719155,3685591962.05463,-32.9088287752921,-34.2038639987036,7164.30738408638,-1.36977425569811,0.125253487973412,1.94913457153784,0.514438,22.0276969906781,8.87686666902819,-0.337199464440346,0,"Southern Asia","Asia",1e-20,0.238191770302674,0.462031267595797,17,408591000,2.69752841016339,11,388526141,347,382.62711776365,336,0,"DAC",14051.958,6471.492,38.709,10.785,4.733,NA,6.052,NA,15903.421,NA,NA,NA,"Maldives",95.838395852663,96.6346753834925,"Maldives",NA,2.08544397354126,11.35,NA,NA,NA,NA,NA,NA,-440711709.435094,59093253300,96.6346753834925,96.6346753834925,13888.8179426432,7144935724.77748,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,-3.36532461650745,-3.36532461650745,78.85,79.875,81.273,5.5,6.4,NA,324869995.117188,324869995.117188,NA,NA,NA,NA,NA,NA,0.00502406983438185,NA,NA,NA,0,"Maldives",0,NA,NA,NA,NA,NA,14,8,6,7,NA,"Maldives",NA,NA,NA,2.7,1.8,13.5,13.2,NA,NA,NA,NA,135,NA,NA,14.3,NA,3.8,NA,"Maldives",8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maldives",0,0,0,NA,NA,0.0731911844267097,10.3817004623145,4.26657984450648,202.271876984789,0.0776672626375316,3.6820834407193,0.110861702599389,4.61255618501048e-09,408590983,11.0861697986833
"MEX","Mexico",2020,3.8,25.3,31.7,4.7,NA,761820.696,146.350487735058,9.06814552644513,6.44164536082823,112.74,2.81252013149434,1169144480610.22,-8.62455573080136,-9.28666749671056,9279.04949552593,3.39683415570006,3.92366008296733,0.727243815691995,125.998302,27.7872933841178,9.13551439548336,-0.375416400469839,0,"Latin America and the Caribbean","Americas",11.4626842485335,-0.87723959832058,0.2,34645881,22327761000,7.78520945478854,72,3621737772,1668,2778.8404779701,1596,0,"DAC",267653.548,11952.305,8099.225,4551.297,4491.844,59.453,NA,3137.043,720300.619,88.796,NA,NA,"Mexico",84.0846815017105,109.283664618319,"Mexico",44.8993776050708,0.29093998670578,6.22204065,NA,39.2434324403369,-7.01880720792634,441765645138.203,8879167611000,NA,-26490316481,22036016025000,109.283664618319,109.283664618319,20097.0517106926,2532194390753.47,44.6,0.16,0.133275231322375,2,20.6,35.1,50.7,5.3,13.8,9.5,4.81896368701643,4.81896368701644,66.334,70.133,74.314,11.8,13.7,NA,828099975.585938,828099975.585938,2.1,30.3,8.2,43.9,24.7,16.1,1.55983378352436,NA,NA,NA,0,"Mexico",0,NA,NA,NA,NA,NA,17,2,2,2,2,"Mexico",136,3271,3.5,3.3,4.3,21.2,29.5,1.5,2.1,9.5,14.1,5,1.6,0.2,12.8,1.3,6.7,0.7,"Mexico",28.6,36.2,"Mexico",11,11,11,10,"Mexico",115.42,"Mexico",763.4005,"Mexico",0,-0.0630252100840336,0,-0.0745762711864407,0,0.00066588942460945,0.237681529020239,45.7670896680173,2456.62753397688,0.00357696437068291,0.191999736597072,0.0190975207686447,2.96335325313404e-05,22293115119,1.90678872361134
"MKD","North Macedonia",2020,5,17.7,0.4,0.1,5.491,85936.894,114.756666666667,9.83453652210675,10.4628664037981,102.72,0.0622421869397704,10661068595.4055,-4.68845000956652,-3.65436823824773,5743.72649424581,1.20007348888487,3.80294753811177,-1.07910572041332,1.856124,23.0898644941315,8.65586349369011,-0.0159558262675999,0,"Southern Europe","Europe",1e-20,0.145639846172907,0.57,601100,889885000,17.443547090046,24,621224273,868,532.128088352881,844,0,"DAC",62102.054,2884.37,1861.151,6.871,3.026,3.845,NA,1401.452,77146.364,NA,NA,NA,"North Macedonia",132.062686503689,149.280896470504,"North Macedonia",NA,6.8620400428772,7.73,NA,57.771485775759,-10.9319169784707,6341803722.8676,2.85416e+11,NA,-172914480.256971,4.48336e+11,149.280896470504,149.280896470504,21186.7084925617,39325158114.0477,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,1.37428071825137,1.37428071825137,72.2,74.3951219512195,76.7,5.3,6,NA,300089996.337891,300089996.337891,NA,NA,NA,NA,NA,NA,0.144963330218282,NA,NA,NA,0,"North Macedonia",0,NA,NA,NA,NA,NA,3,1,1,1,NA,"North Macedonia",123,3126,3.1,5.2,4.9,17.5,17.9,NA,NA,0.2,0.2,11,NA,NA,3.9,NA,10,NA,"North Macedonia",21.5,0.4,NA,NA,NA,NA,NA,"North Macedonia",32.66,"North Macedonia",760.341,"North Macedonia",0,-0.229166666666667,-0.5625,-0.333333333333333,NA,0.163619124424014,4.99132036897509,11.8106769485317,362.056239922265,0.105589220848459,3.23683701140154,0.0834705256829044,5.63827157306774e-05,889283900,8.34141429671737
